Season,teamID,team_W,team_L,team_G,team_W-Lpct,team_Pace,team_Ortg,team_Drtg,team_FTr,team_3PAr,team_TSpct,team_TRBpct,team_ASTpct,team_STLpct,team_BLKpct,team_eFGpct,team_TOVpct,team_ORBpct,teamFTperFG,oppo_Pace,oppo_Ortg,oppo_Drtg,oppo_FTr,oppo_3PAr,oppo_TSpct,oppo_TRBpct,oppo_ASTpct,oppo_STLpct,oppo_BLKpct,oppo_eFGpct,oppo_TOVpct,oppo_ORBpct,oppoFTperFG
2003,1202,11,17,28,0.39285714285714285,65.92142857142856,0.9833499267402158,1.0383400695001694,0.3156887755102041,0.305484693877551,0.5059357150856759,0.5157949249093734,0.5448699535969294,0.10454388687704777,0.07591377694470477,0.46715561224489793,0.22363769615450943,0.35429141716566864,0.2181122448979592,66.27428571428571,1.0383400695001694,0.9833499267402158,0.3019833653230966,0.31733845169545744,0.5432941017010414,0.4842050750906266,0.5354185264669222,0.11810597031097629,0.09090909090909091,0.5121561100447857,0.20208039874309244,0.310010764262648,0.20665387076135636
2003,1237,19,13,32,0.59375,68.11125,1.0482687486684839,1.0315499462730247,0.41946697566628044,0.3447276940903824,0.5575771804202372,0.5033783783783784,0.5513241453083786,0.12016364270120532,0.05146406388642413,0.5133256083429896,0.23344768753783782,0.3511737089201878,0.2943221320973349,68.13624999999999,1.0315499462730247,1.0482687486684839,0.3457508731082654,0.3440046565774156,0.5691233530029909,0.4966216216216216,0.6342338805416148,0.0991025711611518,0.10698496905393456,0.5384167636786962,0.24729761970305933,0.3356504468718967,0.23457508731082655
2003,1323,22,9,31,0.7096774193548387,72.11354838709677,1.1099125358134379,0.9938066217047569,0.3763955342902711,0.3588516746411483,0.5662434094101764,0.4985287936107608,0.6174470895078367,0.10417794133564239,0.11816340310600945,0.5170122275385434,0.17859075657538695,0.3146167557932264,0.2860180754917597,71.52774193548387,0.9938066217047569,1.1099125358134379,0.2584661354581673,0.26245019920318724,0.4934357616841653,0.5014712063892391,0.5759767280701636,0.0908066132264529,0.11608623548922056,0.4614043824701195,0.1811659032350415,0.33731105807478123,0.17629482071713148
2003,1125,16,12,28,0.5714285714285714,69.47142857142858,1.0468122734375958,1.0245152437719822,0.3457273320287019,0.4063926940639269,0.5743970105310837,0.5076923076923077,0.658918908714006,0.13085498794485548,0.04628736740597879,0.54044357469015,0.24419395388134446,0.32453245324532454,0.24266144814090018,69.3242857142857,1.0245152437719822,1.0468122734375958,0.35119798234552335,0.34615384615384615,0.5406645258535946,0.49230769230769234,0.5912845173750697,0.1316060045239564,0.12307692307692308,0.4962168978562421,0.2179724449928028,0.32172131147540983,0.25598991172761665
2003,1156,8,22,30,0.26666666666666666,67.432,0.9745258489805763,1.0830733937695525,0.4116883116883117,0.30974025974025976,0.5412433478471215,0.47434607645875254,0.5895353135103576,0.10443143977458572,0.10901639344262296,0.5035714285714286,0.25467478473330574,0.32168550873586843,0.2714285714285714,67.668,1.0830733937695525,0.9745258489805763,0.36023391812865496,0.28654970760233917,0.5542543310584339,0.5256539235412475,0.5827094500111312,0.12407561197453236,0.0799623706491063,0.5195906432748538,0.21453711393205996,0.3793103448275862,0.24502923976608187
2003,1183,13,15,28,0.4642857142857143,71.61285714285714,1.0812156044030738,1.095123319636586,0.3254472013848817,0.2879399884593191,0.5456399281229178,0.48609731876861967,0.5827148085014962,0.08926256158618075,0.05004389815627744,0.49942296595499136,0.18101849081443358,0.33008763388510226,0.24870167339873053,71.61857142857143,1.095123319636586,1.0812156044030738,0.3595706618962433,0.3208109719737627,0.5655607726842127,0.5139026812313804,0.6033583527268915,0.08777354425581999,0.07374392220421394,0.5345855694692904,0.20447246105048975,0.3515704154002026,0.24090638044126417
2003,1314,17,15,32,0.53125,70.49249999999999,1.0098215519682263,1.0025855490908642,0.31957671957671957,0.39470899470899473,0.5281200133595576,0.474331777683496,0.6066305556153239,0.11512403401672608,0.11459129106187929,0.49656084656084654,0.21172236141007095,0.3201347935973041,0.21164021164021163,70.8475,1.0025855490908642,1.0098215519682263,0.2984375,0.3182291666666667,0.5218404139734453,0.525668222316504,0.5330041150370326,0.11792034613611378,0.1284965034965035,0.48723958333333334,0.23362414441252619,0.36923076923076925,0.20625
2003,1353,12,16,28,0.42857142857142855,69.28999999999999,0.9744473210726129,0.9892867279788428,0.3212192262602579,0.3276670574443142,0.4863593409753893,0.48402479732951836,0.5226988290915411,0.1328746240369165,0.14148219441770934,0.44958968347010553,0.1967368464422562,0.34363957597173145,0.21101992966002345,69.34571428571428,0.9892867279788428,0.9744473210726129,0.44889779559118237,0.3059452237808951,0.538858022625343,0.5159752026704817,0.5703914238674115,0.08092282951570007,0.0985178727114211,0.48563794255177023,0.2515308331443416,0.35129533678756475,0.3193052772211089
2003,1390,23,8,31,0.7419354838709677,67.75354838709679,1.065044950844718,0.9808440686867068,0.35797665369649806,0.33407448582545857,0.5378512841199408,0.5410866636731029,0.5647279445536002,0.08076094759511847,0.08623548922056384,0.5016675931072818,0.20969509200136022,0.38904109589041097,0.24180100055586437,68.30193548387096,0.9808440686867068,1.065044950844718,0.3452314556609035,0.32738427216954824,0.5025758221327032,0.4589133363268972,0.487968016860678,0.09903064236607058,0.05926544240400668,0.45733407696597883,0.1928240872993201,0.3118374558303887,0.24316787506971557
2003,1426,14,13,27,0.5185185185185185,64.74222222222222,0.9710277582335992,0.961746440245718,0.3777932960893855,0.18365921787709497,0.5062752987952385,0.5368651010376844,0.5869324908226796,0.09416518285166416,0.07992007992007992,0.46298882681564246,0.23912249463543805,0.3801560758082497,0.25488826815642457,64.89777777777778,0.961746440245718,0.9710277582335992,0.28369272237196763,0.32547169811320753,0.5062183987922647,0.4631348989623157,0.48037494314615653,0.11841834282968354,0.07527801539777587,0.4757412398921833,0.21452598338710785,0.31263383297644537,0.18733153638814015
2003,1462,25,5,30,0.8333333333333334,69.02133333333332,1.1314542020257299,0.9480503723340387,0.4115990990990991,0.30011261261261263,0.5594382258156786,0.5399361022364217,0.6065222256657813,0.07859374700481149,0.07205067300079177,0.5070382882882883,0.18737899438342254,0.3950850661625709,0.30743243243243246,69.55599999999998,0.9480503723340387,1.1314542020257299,0.2282314764737696,0.316928069226609,0.4863172587335601,0.46006389776357826,0.48409661956885724,0.0951396669628714,0.06757843925985518,0.45943753380205515,0.20283583819495427,0.324801412180053,0.15143320713899405
2003,1196,24,7,31,0.7741935483870968,67.42838709677419,1.1262058818828729,0.9621491130373158,0.3350456621004566,0.3915525114155251,0.5852418568557614,0.5098499061913696,0.600718206361793,0.11535295131243896,0.1036734693877551,0.5533675799086758,0.19863682487411688,0.33201189296333,0.2363013698630137,67.39483870967743,0.9621491130373158,1.1262058818828729,0.27943661971830985,0.30985915492957744,0.5029499709016476,0.4901500938086304,0.5963301549822775,0.09615936620931169,0.09943714821763602,0.47380281690140846,0.22341504487437092,0.3303650934995548,0.1819718309859155
2003,1242,23,7,30,0.7666666666666667,73.51866666666666,1.1068257280097886,0.9086899707243632,0.3873729266987694,0.2268592830390583,0.557698988827735,0.5476295968099246,0.5486855472090715,0.1387798330989902,0.11611374407582939,0.5238095238095238,0.204061136168581,0.38858695652173914,0.2578919208132691,73.01733333333333,0.9086899707243632,1.1068257280097886,0.2522026431718062,0.30286343612334804,0.49342757444783697,0.4523704031900753,0.4842433056682324,0.09294691597598796,0.09134948096885813,0.4611784140969163,0.2353143872757939,0.30008673026886384,0.17400881057268722
2003,1422,6,22,28,0.21428571428571427,70.89285714285714,0.9887402881876266,1.0632002951792379,0.2719033232628399,0.3021148036253776,0.5286022665947113,0.47758964143426297,0.5312462117556892,0.0978994296730661,0.08581138487680544,0.49395770392749244,0.2279299542131898,0.3232931726907631,0.1957703927492447,71.13714285714286,1.0632002951792379,0.9887402881876266,0.36521219366407653,0.2964734010759115,0.5463889918839864,0.522410358565737,0.512848672159832,0.11687657430730479,0.08571428571428572,0.5125523012552301,0.2141057934508816,0.3705533596837945,0.24327555289898387
2003,1304,11,18,29,0.3793103448275862,68.50482758620691,0.9273222775012534,0.9949443102045812,0.34832134292565947,0.2907673860911271,0.47800004158782305,0.4926699244780098,0.4889022545423602,0.09105098855359,0.08385933273219116,0.4385491606714628,0.20861682542223645,0.31327433628318585,0.22541966426858512,68.92689655172414,0.9949443102045812,0.9273222775012534,0.334881021474173,0.3563551944283227,0.5033183602444256,0.5073300755219903,0.567188161014225,0.09513550517456608,0.12087912087912088,0.4596633778293674,0.19530463496154307,0.3264942016057092,0.23563551944283226
2003,1113,18,11,29,0.6206896551724138,68.73793103448276,1.107215155018092,0.9979415328175874,0.46060606060606063,0.22121212121212122,0.5550796210441443,0.539738430583501,0.572376825274012,0.07524416982260315,0.10667823070251518,0.5133333333333333,0.2023121387283237,0.3997985901309164,0.3084848484848485,69.2,0.9979415328175874,1.107215155018092,0.36864931846344484,0.28562577447335813,0.5347051924512208,0.460261569416499,0.5656997797967361,0.08728805056687067,0.088715953307393,0.4944237918215613,0.22574495836259656,0.32060301507537686,0.2540272614622057
2003,1116,9,19,28,0.32142857142857145,66.32571428571428,0.9314305202484502,1.0104560208384454,0.35218508997429304,0.35218508997429304,0.4802127849002849,0.538500506585613,0.4476313738562935,0.09732019958706127,0.09969788519637462,0.4473007712082262,0.2510968685478321,0.39552964042759964,0.21465295629820053,66.42285714285713,1.0104560208384454,0.9314305202484502,0.46508474576271186,0.32677966101694916,0.5242452893901534,0.461499493414387,0.5171837865227719,0.1125398466442664,0.10813492063492064,0.4732203389830508,0.20031015766347895,0.3058201058201058,0.31661016949152543
2003,1117,11,15,26,0.4230769230769231,66.42615384615384,1.0702930402886224,1.0669684923866067,0.3917018284106892,0.39029535864978904,0.5545624685078101,0.47164351851851855,0.5041461550505888,0.1088355763604447,0.04948216340621404,0.5056258790436006,0.2018724400234055,0.3191489361702128,0.2890295358649789,65.73076923076923,1.0669684923866067,1.0702930402886224,0.5152671755725191,0.3366412213740458,0.5647168637212197,0.5283564814814815,0.500893116827119,0.08743080806911087,0.08189158016147635,0.5125954198473283,0.23565787340482203,0.3652694610778443,0.3603053435114504
2003,1120,19,11,30,0.6333333333333333,67.34933333333333,1.037025817116563,0.9744571062147507,0.3607556368068251,0.29859841560024375,0.5529903022908471,0.5123762376237624,0.5112677971496393,0.11905702881081294,0.13821892393320964,0.5213284582571602,0.23564399478322728,0.3668032786885246,0.238878732480195,67.47466666666666,0.9744571062147507,1.037025817116563,0.29193643319599766,0.3655091230135374,0.5129769877532286,0.4876237623762376,0.5238018498639392,0.11630899588216662,0.06950477845351868,0.48116539140670983,0.2345977193538169,0.35153256704980845,0.19540906415538553
2003,1122,20,7,27,0.7407407407407407,67.22666666666666,1.039383064885489,1.0039911789269758,0.46088193456614507,0.33001422475106684,0.5564359714272199,0.5048283261802575,0.5680106744113784,0.10452424962591322,0.11898016997167139,0.5099573257467994,0.22610245576973861,0.3206703910614525,0.3186344238975818,67.32444444444444,1.0039911789269758,1.039383064885489,0.3287671232876712,0.30919765166340507,0.5208689507397023,0.4951716738197425,0.5487611747949477,0.10137070827273129,0.09341825902335456,0.48336594911937375,0.20825069416898057,0.32507739938080493,0.22570123939986952
2003,1123,13,17,30,0.43333333333333335,69.872,1.04572402137673,1.0906020426866272,0.36604189636163176,0.2756339581036384,0.5220401109127512,0.49317004239284035,0.4042939486486598,0.07451564828614009,0.05724197745013009,0.47326350606394707,0.18390079865489703,0.34527972027972026,0.2657111356119074,69.784,1.0906020426866272,1.04572402137673,0.5148331273176762,0.2873918417799753,0.574698163787717,0.5068299576071597,0.5744163296475762,0.08062361651782307,0.0471841704718417,0.5203955500618047,0.2079993893595909,0.33401430030643514,0.3689740420271941
2003,1133,11,18,29,0.3793103448275862,70.12965517241379,1.0333825345152092,1.0296065902820921,0.4132684114424833,0.3134510042604991,0.5399740441661174,0.49600399600399603,0.5023722415154921,0.10594675194726207,0.047898338220918865,0.492696287279367,0.20159312523298475,0.3070259865255053,0.2909312233718807,70.30206896551724,1.0296065902820921,1.0333825345152092,0.35895846249225044,0.36577805331680097,0.5619030282263245,0.503996003996004,0.5945391079424683,0.0875226182047046,0.09042553191489362,0.5235585864848109,0.2261820470458658,0.3001038421599169,0.2541847489150651
2003,1139,24,5,29,0.8275862068965517,60.524137931034474,1.1385046521097095,1.0152490418257236,0.32675289312457456,0.4315861130020422,0.5918938221640281,0.479203280609256,0.5380844502753915,0.10614976347063573,0.049723756906077346,0.5588835942818243,0.17422406830506518,0.27921279212792127,0.236215112321307,59.77241379310345,1.0152490418257236,1.1385046521097095,0.2905811623246493,0.2745490981963928,0.5232764747690121,0.520796719390744,0.42215667393925255,0.07862351868732909,0.09940119760479042,0.49365397461589844,0.19826800364630814,0.3389261744966443,0.19305277221108885
2003,1140,23,8,31,0.7419354838709677,64.76,1.1213853026132565,0.9669557768849129,0.4713656387665198,0.3146633102580239,0.5853348344591778,0.5354870288790994,0.5566422719187646,0.10563449482145312,0.0718232044198895,0.5292636878539962,0.2093036967159955,0.34994807892004154,0.35494021397105097,65.65548387096774,0.9669557768849129,1.1213853026132565,0.4581497797356828,0.31655129011957206,0.5169379674439067,0.4645129711209006,0.5092768095280249,0.08467990994042518,0.06336088154269973,0.4578351164254248,0.22365458566618182,0.29907407407407405,0.3266205160478288
2003,1141,23,6,29,0.7931034482758621,71.42068965517244,1.109303733792856,1.024934443248881,0.47774869109947643,0.3403141361256545,0.622160934458144,0.5209549071618037,0.5844968585668662,0.09945540921555754,0.0908379013312451,0.5700261780104712,0.2553976285195628,0.35906432748538014,0.3658376963350785,71.42344827586206,1.024934443248881,1.109303733792856,0.37916666666666665,0.2398809523809524,0.5417593405023772,0.4790450928381963,0.4536707960516023,0.11828891463885666,0.07142857142857142,0.4976190476190476,0.22499034376207022,0.3446601941747573,0.26904761904761904
2003,1148,15,13,28,0.5357142857142857,64.62714285714284,1.0456045322784016,1.045771327500878,0.3373901284651792,0.2697768762677485,0.5566479841748304,0.5355097365406644,0.4678380593076417,0.08999200071104789,0.045098039215686274,0.513184584178499,0.24053417474002306,0.37485448195576254,0.2521974306964165,64.29142857142858,1.045771327500878,1.0456045322784016,0.23559870550161813,0.33980582524271846,0.5509746885922728,0.46449026345933564,0.5049625081920092,0.09891907425009396,0.06018518518518518,0.5268608414239482,0.20391697429209313,0.3089064261555806,0.16245954692556636
2003,1150,13,16,29,0.4482758620689655,68.11310344827585,1.0044109442782876,1.02721259442313,0.33658256880733944,0.39793577981651373,0.495684919192121,0.5069124423963134,0.5973000335501978,0.12446621197709014,0.05678537054860443,0.46244266055045874,0.20137216409301575,0.36231884057971014,0.21330275229357798,68.15310344827586,1.02721259442313,1.0044109442782876,0.30773955773955775,0.3617936117936118,0.5483001882668629,0.4930875576036866,0.5479389738281133,0.07695111579117898,0.09333333333333334,0.5135135135135135,0.2278158033291483,0.3229689067201605,0.21805896805896807
2003,1151,19,9,28,0.6785714285714286,71.34285714285714,1.1221295419017465,1.0578749216159964,0.39800995024875624,0.35261194029850745,0.5913950042337003,0.5260663507109005,0.5899303820065348,0.1002707309736288,0.08460076045627377,0.5438432835820896,0.2311240348942144,0.379978471474704,0.30223880597014924,71.23571428571428,1.0578749216159964,1.1221295419017465,0.29411764705882354,0.368547418967587,0.5625531462585034,0.47393364928909953,0.6044450490199712,0.11263516219463356,0.08357348703170028,0.5282112845138055,0.2187625150180216,0.334020618556701,0.21428571428571427
2003,1157,11,15,26,0.4230769230769231,66.63538461538461,1.0129851161710524,1.042546795925374,0.33799860041987406,0.2904128761371588,0.5327379501925045,0.5295807007466973,0.511739945715334,0.0931484164769199,0.04124748490945674,0.4881035689293212,0.25184571862278343,0.39702517162471396,0.24772568229531142,66.89076923076922,1.042546795925374,1.0129851161710524,0.46237337192474676,0.28075253256150506,0.5462493085451791,0.4704192992533027,0.4738189956707553,0.13968092720430356,0.08875739644970414,0.49529667149059337,0.2124073603767922,0.33679354094579006,0.32416787264833574
2003,1158,22,7,29,0.7586206896551724,69.97655172413795,1.048331873526849,0.9803752431042776,0.3434343434343434,0.3998811645870469,0.5489542254248136,0.4732895970009372,0.5683659330357748,0.10514157090392133,0.10938845822566753,0.5142602495543672,0.2013979386328634,0.2964352720450281,0.23529411764705882,69.85655172413793,0.9803752431042776,1.048331873526849,0.3634741225461035,0.3093396787626413,0.5105547121815124,0.5267104029990628,0.5629209698246086,0.09756962923540889,0.09504950495049505,0.46579417013682334,0.22174915735320203,0.350187265917603,0.2528256989886972
2003,1160,20,11,31,0.6451612903225806,71.37032258064517,1.0562196884500668,0.9943366327779002,0.39032088374539714,0.24881641241451868,0.5254817102734929,0.5362673186634067,0.48688646163501187,0.08691197189541286,0.15247964470762398,0.48395581273014204,0.19852524106636413,0.3844178082191781,0.26354550236717517,70.52000000000001,0.9943366327779002,1.0562196884500668,0.29175152749490835,0.3121181262729124,0.4900456653971807,0.46373268133659334,0.5258380881874573,0.08497251952560023,0.07282913165266107,0.4539205702647658,0.17582079838009834,0.32581648522550544,0.19806517311608962
2003,1165,8,18,26,0.3076923076923077,63.98307692307692,0.9397653148926441,1.0518529992656047,0.3437978560490046,0.36983154670750384,0.518103700550693,0.47641234711706465,0.6056590559815804,0.11302527007090848,0.06634499396863691,0.4869831546707504,0.23913767667634322,0.28741092636579574,0.21898928024502298,64.65538461538462,1.0518529992656047,0.9397653148926441,0.33238231098430815,0.4087018544935806,0.5491462564715253,0.5235876528829354,0.6633866038511745,0.11481401332083004,0.09720534629404617,0.5206847360912982,0.22421794224434347,0.3417142857142857,0.21754636233951496
2003,1179,8,20,28,0.2857142857142857,63.465714285714284,1.008928762571918,1.0902241838061246,0.4174041297935103,0.3274336283185841,0.556060908139361,0.5038167938931297,0.5881657694042077,0.06092653042972767,0.04364694471387003,0.5055309734513275,0.22526047489156192,0.27697841726618705,0.3053097345132743,63.89428571428572,1.0902241838061246,1.008928762571918,0.32798931195724784,0.31128924515698064,0.5679960771493953,0.4961832061068702,0.5181262708902566,0.10072930266060415,0.09100877192982457,0.5287241148964595,0.17894926394453697,0.27848101265822783,0.24248496993987975
2003,1187,10,15,25,0.4,64.6032,0.9702913313463271,1.0182667258068716,0.3433048433048433,0.28062678062678065,0.48729023315677444,0.5167674546454095,0.5330294003847914,0.07335897815258668,0.09568874868559411,0.4423076923076923,0.1972678404103171,0.34627831715210355,0.23717948717948717,64.8864,1.0182667258068716,0.9702913313463271,0.29011913104414855,0.33356692361597756,0.5120684083621267,0.4832325453545904,0.5052290271386382,0.08049136884860193,0.06930693069306931,0.47021723896285916,0.17708101146692426,0.3060538116591928,0.21443587946741416
2003,1191,12,16,28,0.42857142857142855,66.46428571428571,1.051942683536717,1.112165232206722,0.4509379509379509,0.3023088023088023,0.5900060204695966,0.5036702428006776,0.6591157284693754,0.08127543221306004,0.09763617677286741,0.5425685425685426,0.24005856137102502,0.3025830258302583,0.329004329004329,66.35285714285715,1.112165232206722,1.051942683536717,0.386144964720975,0.3758819756254009,0.5655525582823431,0.49632975719932243,0.583618947025087,0.11499193981730252,0.06618407445708377,0.5234124438742784,0.18592154755507792,0.325678496868476,0.2764592687620269
2003,1200,2,26,28,0.07142857142857142,70.33000000000001,0.9207566736371685,1.1123514389294469,0.33142493638676845,0.3657760814249364,0.502431658191024,0.4612761811982465,0.5260590447700361,0.10546597708143192,0.08206958073148975,0.4732824427480916,0.24794645573471252,0.31256085686465435,0.20483460559796438,70.43571428571428,1.1123514389294469,0.9207566736371685,0.42342342342342343,0.3267267267267267,0.5538679627379506,0.5387238188017536,0.5888969058889015,0.12898377038857628,0.09428284854563691,0.5054054054054054,0.20160061749710545,0.3898635477582846,0.3033033033033033
2003,1207,15,14,29,0.5172413793103449,74.61793103448277,1.0201893574722825,0.9459010092244039,0.4169472502805836,0.2328843995510662,0.5246761375490773,0.5129695885509838,0.5886611898309156,0.12809047379501798,0.1566780821917808,0.468013468013468,0.21519199597563018,0.3620996441281139,0.3058361391694725,74.03172413793104,0.9459010092244039,1.0201893574722825,0.44544364508393286,0.2997601918465228,0.5072885128225693,0.4870304114490161,0.5351336807643523,0.11275832747975895,0.0980248719824433,0.4550359712230216,0.24215312950571186,0.3345323741007194,0.30335731414868106
2003,1211,23,8,31,0.7419354838709677,68.90838709677419,1.1179623903383937,0.9828550289174097,0.4444444444444444,0.343804537521815,0.5812199536775726,0.5450684285040113,0.6072629761195991,0.09824737851781488,0.09706144256455922,0.5346131471785922,0.20999795123950007,0.3623898139079334,0.3205351948807446,69.27870967741937,0.9828550289174097,1.1179623903383937,0.3331422018348624,0.35607798165137616,0.5285951471264827,0.4549315714959887,0.5767828765805679,0.10017976181559435,0.057624113475177305,0.4911123853211009,0.21580780465882707,0.28506375227686703,0.22993119266055045
2003,1217,11,15,26,0.4230769230769231,71.24615384615385,0.993645227167774,1.011703701732165,0.2975420439844761,0.35316946959896506,0.5250514756348661,0.512539184952978,0.6074237944174151,0.1038232649740977,0.06666666666666667,0.49288486416558863,0.2354754463330051,0.3421588594704684,0.2018111254851229,71.86769230769231,1.011703701732165,0.993645227167774,0.4080381471389646,0.36648501362397823,0.5463281665088129,0.48746081504702193,0.5761362986046995,0.1295616497516735,0.085,0.5034059945504087,0.2288922478946232,0.30793991416309013,0.28201634877384196
2003,1218,18,11,29,0.6206896551724138,67.54482758620689,1.0308072514909794,0.988724414765606,0.38944723618090454,0.2751256281407035,0.542953667953668,0.5122204888195527,0.6545032437228886,0.1005923202614379,0.07323026851098453,0.5021984924623115,0.21803513071895422,0.34796238244514105,0.2675879396984925,67.53103448275863,0.988724414765606,1.0308072514909794,0.31403940886699505,0.24322660098522167,0.5236961696602467,0.4877795111804472,0.4626223847341264,0.09955074535429856,0.060658578856152515,0.4858374384236453,0.21645905656524403,0.3250517598343685,0.2204433497536946
